Metai;Data;Vieta;Visi_ivykiai;Del_neblaiviu_vairuotoju_kaltes;Suzeistieji;Zuvusieji
2014;2014M03;svencioniu r. sav.;0;0;0;0
2014;2014M03;Traku r. sav.;3;1;5;0
2014;2014M03;Ukmerges r. sav.;2;1;3;0
2014;2014M03;Vilniaus m. sav.;47;1;55;1
2014;2014M03;Vilniaus r. sav.;0;0;0;0
2014;2014M04;Lietuvos Respublika;281;31;342;16
2014;2014M04;Alytaus apskritis;12;0;15;1
2014;2014M04;Alytaus m. sav.;4;0;6;0
2014;2014M04;Alytaus r. sav.;5;0;6;0
2014;2014M04;Druskininku sav.;0;0;0;0
2014;2014M04;Lazdiju r. sav.;1;0;1;0
2014;2014M04;Varenos r. sav.;2;0;2;1
2014;2014M04;Kauno apskritis;63;3;78;2
2014;2014M04;Birstono sav.;0;0;0;0
2014;2014M04;Jonavos r. sav.;4;0;3;1
2014;2014M04;Kaisiadoriu r. sav.;2;0;3;0
2014;2014M04;Kauno m. sav.;38;2;42;0
2014;2014M04;Kauno r. sav.;8;1;16;1
2014;2014M04;Kedainiu r. sav.;4;0;5;0
2014;2014M04;Prienu r. sav.;3;0;5;0
2014;2014M04;Raseiniu r. sav.;4;0;4;0
2014;2014M04;Klaipedos apskritis;33;6;41;0
2014;2014M04;Klaipedos m. sav.;18;1;19;0
2014;2014M04;Klaipedos r. sav.;3;1;3;0
2014;2014M04;Kretingos r. sav.;5;0;8;0
2014;2014M04;Neringos sav.;1;1;1;0
2014;2014M04;Palangos m. sav.;2;1;3;0
2014;2014M04;Skuodo r. sav.;1;1;1;0
2014;2014M04;silutes r. sav.;3;1;6;0
2014;2014M04;Marijampoles apskritis;14;3;13;2
2014;2014M04;Kalvarijos sav.;1;1;1;0
2014;2014M04;Kazlu Rudos sav.;1;0;1;0
2014;2014M04;Marijampoles sav.;6;0;5;1
2014;2014M04;Marijampoles r. sav.;0;0;0;0
2014;2014M04;sakiu r. sav.;1;0;1;0
2014;2014M04;Vilkaviskio r. sav.;5;2;5;1
2014;2014M04;Panevezio apskritis;31;3;31;3
2014;2014M04;Birzu r. sav.;4;1;5;0
2014;2014M04;Kupiskio r. sav.;0;0;0;0
2014;2014M04;Panevezio m. sav.;14;0;13;1
2014;2014M04;Panevezio r. sav.;11;2;11;2
2014;2014M04;Pasvalio r. sav.;1;0;1;0
2014;2014M04;Rokiskio r. sav.;1;0;1;0
2014;2014M04;siauliu apskritis;22;4;27;2
2014;2014M04;Akmenes r. sav.;1;0;1;0
2014;2014M04;Joniskio r. sav.;3;1;3;0
2014;2014M04;Kelmes r. sav.;4;0;5;1
2014;2014M04;Pakruojo r. sav.;0;0;0;0
2014;2014M04;Radviliskio r. sav.;3;1;5;0
2014;2014M04;Siauliu m. sav.;9;2;12;0
2014;2014M04;siauliu r. sav.;2;0;1;1
2014;2014M04;Taurages apskritis;8;1;12;1
2014;2014M04;Jurbarko r. sav.;2;0;2;1
2014;2014M04;Pagegiu sav.;0;0;0;0
2014;2014M04;silales r. sav.;0;0;0;0
2014;2014M04;Taurages r. sav.;6;1;10;0
2014;2014M04;Telsiu apskritis;8;1;9;3
2014;2014M04;Mazeikiu r. sav.;5;0;6;1
2014;2014M04;Plunges r. sav.;2;0;2;2
2014;2014M04;Rietavo sav.;0;0;0;0
2014;2014M04;Telsiu r. sav.;1;1;1;0
2014;2014M04;Utenos apskritis;7;4;15;1
2014;2014M04;Anyksciu r. sav.;0;0;0;0
2014;2014M04;Ignalinos r. sav.;2;0;6;0
2014;2014M04;Moletu r. sav.;2;2;4;1
2014;2014M04;Utenos r. sav.;2;2;3;0
2014;2014M04;Visagino sav.;0;0;0;0
2014;2014M04;Zarasu r. sav.;1;0;2;0
2014;2014M04;Vilniaus apskritis;83;6;101;1
2014;2014M04;Elektrenu sav.;1;0;3;0
2014;2014M04;salcininku r. sav.;5;1;5;0
2014;2014M04;sirvintu r. sav.;1;1;1;0
2014;2014M04;svencioniu r. sav.;0;0;0;0
2014;2014M04;Traku r. sav.;3;0;3;0
2014;2014M04;Ukmerges r. sav.;1;0;1;0
2014;2014M04;Vilniaus m. sav.;67;4;80;1
2014;2014M04;Vilniaus r. sav.;5;0;8;0
2014;2014M05;Lietuvos Respublika;267;19;323;16
2014;2014M05;Alytaus apskritis;16;0;14;2
2014;2014M05;Alytaus m. sav.;5;0;4;1
2014;2014M05;Alytaus r. sav.;4;0;4;0
2014;2014M05;Druskininku sav.;1;0;1;0
2014;2014M05;Lazdiju r. sav.;3;0;2;1
2014;2014M05;Varenos r. sav.;3;0;3;0
2014;2014M05;Kauno apskritis;44;2;52;5
2014;2014M05;Birstono sav.;1;1;2;0
2014;2014M05;Jonavos r. sav.;3;0;3;0
2014;2014M05;Kaisiadoriu r. sav.;3;0;4;0
2014;2014M05;Kauno m. sav.;19;0;27;0
2014;2014M05;Kauno r. sav.;10;0;8;3
2014;2014M05;Kedainiu r. sav.;4;0;3;2
2014;2014M05;Prienu r. sav.;2;0;2;0
2014;2014M05;Raseiniu r. sav.;2;1;3;0
2014;2014M05;Klaipedos apskritis;37;1;39;3
2014;2014M05;Klaipedos m. sav.;20;0;20;1
2014;2014M05;Klaipedos r. sav.;6;1;8;1
2014;2014M05;Kretingos r. sav.;2;0;2;0
2014;2014M05;Neringos sav.;0;0;0;0
2014;2014M05;Palangos m. sav.;4;0;4;0
2014;2014M05;Skuodo r. sav.;2;0;1;1
2014;2014M05;silutes r. sav.;3;0;4;0
2014;2014M05;Marijampoles apskritis;16;1;16;1
2014;2014M05;Kalvarijos sav.;0;0;0;0
2014;2014M05;Kazlu Rudos sav.;1;0;1;0
2014;2014M05;Marijampoles sav.;9;0;9;0
2014;2014M05;Marijampoles r. sav.;0;0;0;0
2014;2014M05;sakiu r. sav.;2;1;2;0
2014;2014M05;Vilkaviskio r. sav.;4;0;4;1
2014;2014M05;Panevezio apskritis;28;2;36;1
2014;2014M05;Birzu r. sav.;5;1;5;0
2014;2014M05;Kupiskio r. sav.;1;0;1;0
2014;2014M05;Panevezio m. sav.;12;1;14;0
2014;2014M05;Panevezio r. sav.;3;0;4;0
2014;2014M05;Pasvalio r. sav.;3;0;6;1
2014;2014M05;Rokiskio r. sav.;4;0;6;0
2014;2014M05;siauliu apskritis;36;5;52;2
2014;2014M05;Akmenes r. sav.;1;0;1;0
2014;2014M05;Joniskio r. sav.;3;0;6;0
2014;2014M05;Kelmes r. sav.;5;2;9;1
2014;2014M05;Pakruojo r. sav.;1;0;1;0
2014;2014M05;Radviliskio r. sav.;4;2;6;1
2014;2014M05;Siauliu m. sav.;17;0;21;0
2014;2014M05;siauliu r. sav.;5;1;8;0
2014;2014M05;Taurages apskritis;10;1;10;0
2014;2014M05;Jurbarko r. sav.;1;0;1;0
2014;2014M05;Pagegiu sav.;2;0;2;0
2014;2014M05;silales r. sav.;4;1;4;0
2014;2014M05;Taurages r. sav.;3;0;3;0
2014;2014M05;Telsiu apskritis;9;2;14;1
2014;2014M05;Mazeikiu r. sav.;1;0;1;0
2014;2014M05;Plunges r. sav.;2;1;3;0
2014;2014M05;Rietavo sav.;0;0;0;0
2014;2014M05;Telsiu r. sav.;6;1;10;1
2014;2014M05;Utenos apskritis;5;0;7;0
2014;2014M05;Anyksciu r. sav.;1;0;1;0
2014;2014M05;Ignalinos r. sav.;1;0;1;0
2014;2014M05;Moletu r. sav.;0;0;0;0
2014;2014M05;Utenos r. sav.;3;0;5;0
2014;2014M05;Visagino sav.;0;0;0;0
2014;2014M05;Zarasu r. sav.;0;0;0;0
2014;2014M05;Vilniaus apskritis;66;5;83;1
2014;2014M05;Elektrenu sav.;4;0;12;0
2014;2014M05;salcininku r. sav.;4;2;4;0
2014;2014M05;sirvintu r. sav.;1;0;1;0
2014;2014M05;svencioniu r. sav.;1;0;0;1
2014;2014M05;Traku r. sav.;2;0;4;0
2014;2014M05;Ukmerges r. sav.;1;1;1;0
2014;2014M05;Vilniaus m. sav.;47;1;54;0
2014;2014M05;Vilniaus r. sav.;6;1;7;0
2014;2014M06;Lietuvos Respublika;303;35;359;30
2014;2014M06;Alytaus apskritis;21;4;36;1
2014;2014M06;Alytaus m. sav.;5;1;5;0
2014;2014M06;Alytaus r. sav.;6;1;11;0
2014;2014M06;Druskininku sav.;1;0;1;0
2014;2014M06;Lazdiju r. sav.;5;2;12;1
2014;2014M06;Varenos r. sav.;4;0;7;0
2014;2014M06;Kauno apskritis;71;5;82;10
2014;2014M06;Birstono sav.;2;0;2;0
2014;2014M06;Jonavos r. sav.;5;1;5;0
2014;2014M06;Kaisiadoriu r. sav.;0;0;0;0
2014;2014M06;Kauno m. sav.;37;2;40;3
2014;2014M06;Kauno r. sav.;10;1;14;1
2014;2014M06;Kedainiu r. sav.;3;1;3;2
2014;2014M06;Prienu r. sav.;6;0;5;2
2014;2014M06;Raseiniu r. sav.;8;0;13;2
2014;2014M06;Klaipedos apskritis;45;2;52;3
2014;2014M06;Klaipedos m. sav.;18;0;19;1
2014;2014M06;Klaipedos r. sav.;8;2;8;1
2014;2014M06;Kretingos r. sav.;7;0;10;0
2014;2014M06;Neringos sav.;1;0;1;0
2014;2014M06;Palangos m. sav.;3;0;3;0
2014;2014M06;Skuodo r. sav.;1;0;1;0
2014;2014M06;silutes r. sav.;7;0;10;1
2014;2014M06;Marijampoles apskritis;16;3;15;1
2014;2014M06;Kalvarijos sav.;0;0;0;0
2014;2014M06;Kazlu Rudos sav.;1;1;1;0
2014;2014M06;Marijampoles sav.;6;1;6;0
2014;2014M06;Marijampoles r. sav.;0;0;0;0
2014;2014M06;sakiu r. sav.;3;0;2;1
2014;2014M06;Vilkaviskio r. sav.;6;1;6;0
2014;2014M06;Panevezio apskritis;27;5;26;3
2014;2014M06;Birzu r. sav.;3;0;3;0
2014;2014M06;Kupiskio r. sav.;2;1;1;1
2014;2014M06;Panevezio m. sav.;13;2;13;0
2014;2014M06;Panevezio r. sav.;6;1;7;1
2014;2014M06;Pasvalio r. sav.;2;0;1;1
2014;2014M06;Rokiskio r. sav.;1;1;1;0
2014;2014M06;siauliu apskritis;33;6;41;2
2014;2014M06;Akmenes r. sav.;1;0;1;0
2014;2014M06;Joniskio r. sav.;1;0;1;0
2014;2014M06;Kelmes r. sav.;4;2;5;0
2014;2014M06;Pakruojo r. sav.;2;1;2;0
2014;2014M06;Radviliskio r. sav.;6;2;10;1
2014;2014M06;Siauliu m. sav.;16;0;19;0
2014;2014M06;siauliu r. sav.;3;1;3;1
2014;2014M06;Taurages apskritis;8;0;7;1
2014;2014M06;Jurbarko r. sav.;2;0;2;0
2014;2014M06;Pagegiu sav.;0;0;0;0
2014;2014M06;silales r. sav.;0;0;0;0
2014;2014M06;Taurages r. sav.;6;0;5;1
2014;2014M06;Telsiu apskritis;12;4;18;2
2014;2014M06;Mazeikiu r. sav.;3;1;3;1
2014;2014M06;Plunges r. sav.;5;3;10;0
2014;2014M06;Rietavo sav.;1;0;1;0
2014;2014M06;Telsiu r. sav.;3;0;4;1
2014;2014M06;Utenos apskritis;5;1;7;0
2014;2014M06;Anyksciu r. sav.;2;1;4;0
2014;2014M06;Ignalinos r. sav.;1;0;1;0
2014;2014M06;Moletu r. sav.;0;0;0;0
2014;2014M06;Utenos r. sav.;2;0;2;0
2014;2014M06;Visagino sav.;0;0;0;0
2014;2014M06;Zarasu r. sav.;0;0;0;0
2014;2014M06;Vilniaus apskritis;65;5;75;7
2014;2014M06;Elektrenu sav.;1;0;1;0
2014;2014M06;salcininku r. sav.;1;0;1;1
2014;2014M06;sirvintu r. sav.;0;0;0;0
2014;2014M06;svencioniu r. sav.;1;0;1;0
2014;2014M06;Traku r. sav.;1;0;1;0
2014;2014M06;Ukmerges r. sav.;2;0;3;0
2014;2014M06;Vilniaus m. sav.;54;4;62;3
2014;2014M06;Vilniaus r. sav.;5;1;6;3
2014;2014M07;Lietuvos Respublika;295;38;344;27
2014;2014M07;Alytaus apskritis;12;2;12;1
2014;2014M07;Alytaus m. sav.;3;0;3;0
2014;2014M07;Alytaus r. sav.;4;1;4;0
2014;2014M07;Druskininku sav.;0;0;0;0
2014;2014M07;Lazdiju r. sav.;0;0;0;0
2014;2014M07;Varenos r. sav.;5;1;5;1
2014;2014M07;Kauno apskritis;55;8;66;4
2014;2014M07;Birstono sav.;0;0;0;0
2014;2014M07;Jonavos r. sav.;15;3;16;1
2014;2014M07;Kaisiadoriu r. sav.;2;0;6;0
2014;2014M07;Kauno m. sav.;23;1;23;1
2014;2014M07;Kauno r. sav.;5;1;6;1
2014;2014M07;Kedainiu r. sav.;2;0;3;1
2014;2014M07;Prienu r. sav.;3;1;4;0
2014;2014M07;Raseiniu r. sav.;5;2;8;0
2014;2014M07;Klaipedos apskritis;57;6;67;2
2014;2014M07;Klaipedos m. sav.;28;2;33;2
2014;2014M07;Klaipedos r. sav.;6;1;6;0
2014;2014M07;Kretingos r. sav.;4;2;5;0
2014;2014M07;Neringos sav.;1;0;1;0
2014;2014M07;Palangos m. sav.;11;1;11;0
2014;2014M07;Skuodo r. sav.;3;0;7;0
2014;2014M07;silutes r. sav.;4;0;4;0
2014;2014M07;Marijampoles apskritis;19;2;20;3
2014;2014M07;Kalvarijos sav.;2;0;2;2
2014;2014M07;Kazlu Rudos sav.;2;0;3;0
2014;2014M07;Marijampoles sav.;9;0;10;0
2014;2014M07;Marijampoles r. sav.;0;0;0;0
2014;2014M07;sakiu r. sav.;4;2;3;1
2014;2014M07;Vilkaviskio r. sav.;2;0;2;0
2014;2014M07;Panevezio apskritis;20;2;25;1
2014;2014M07;Birzu r. sav.;3;0;3;0
2014;2014M07;Kupiskio r. sav.;1;0;0;1
2014;2014M07;Panevezio m. sav.;8;1;8;0
2014;2014M07;Panevezio r. sav.;3;0;6;0
2014;2014M07;Pasvalio r. sav.;2;0;3;0
2014;2014M07;Rokiskio r. sav.;3;1;5;0
2014;2014M07;siauliu apskritis;31;5;36;4
2014;2014M07;Akmenes r. sav.;3;0;3;0
2014;2014M07;Joniskio r. sav.;0;0;0;0
2014;2014M07;Kelmes r. sav.;5;1;7;3
2014;2014M07;Pakruojo r. sav.;3;1;3;0
2014;2014M07;Radviliskio r. sav.;5;0;7;0
2014;2014M07;Siauliu m. sav.;11;2;12;1
2014;2014M07;siauliu r. sav.;4;1;4;0
2014;2014M07;Taurages apskritis;6;0;9;0
2014;2014M07;Jurbarko r. sav.;2;0;3;0
2014;2014M07;Pagegiu sav.;1;0;2;0
2014;2014M07;silales r. sav.;1;0;2;0
2014;2014M07;Taurages r. sav.;2;0;2;0
2014;2014M07;Telsiu apskritis;15;1;18;3
2014;2014M07;Mazeikiu r. sav.;7;1;8;2
2014;2014M07;Plunges r. sav.;1;0;2;0
2014;2014M07;Rietavo sav.;1;0;1;0
2014;2014M07;Telsiu r. sav.;6;0;7;1
2014;2014M07;Utenos apskritis;18;3;19;3
2014;2014M07;Anyksciu r. sav.;4;1;3;1
2014;2014M07;Ignalinos r. sav.;1;0;1;0
2014;2014M07;Moletu r. sav.;7;2;7;1
2014;2014M07;Utenos r. sav.;5;0;7;1
2014;2014M07;Visagino sav.;1;0;1;0
2014;2014M07;Zarasu r. sav.;0;0;0;0
2014;2014M07;Vilniaus apskritis;62;9;72;6
2014;2014M07;Elektrenu sav.;0;0;0;0
2014;2014M07;salcininku r. sav.;2;1;2;0
2014;2014M07;sirvintu r. sav.;2;1;1;1
2014;2014M07;svencioniu r. sav.;2;1;1;1
2014;2014M07;Traku r. sav.;4;0;6;0
2014;2014M07;Ukmerges r. sav.;4;0;6;0
2014;2014M07;Vilniaus m. sav.;44;5;46;4
2014;2014M07;Vilniaus r. sav.;4;1;10;0
2014;2014M08;Lietuvos Respublika;317;26;377;16
2014;2014M08;Alytaus apskritis;11;1;13;0
2014;2014M08;Alytaus m. sav.;4;0;5;0
2014;2014M08;Alytaus r. sav.;2;0;2;0
2014;2014M08;Druskininku sav.;0;0;0;0
2014;2014M08;Lazdiju r. sav.;3;1;3;0
2014;2014M08;Varenos r. sav.;2;0;3;0
2014;2014M08;Kauno apskritis;54;4;57;8
2014;2014M08;Birstono sav.;0;0;0;0
2014;2014M08;Jonavos r. sav.;6;0;7;0
2014;2014M08;Kaisiadoriu r. sav.;4;0;2;2
2014;2014M08;Kauno m. sav.;33;2;35;1
2014;2014M08;Kauno r. sav.;8;2;9;5
2014;2014M08;Kedainiu r. sav.;1;0;1;0
2014;2014M08;Prienu r. sav.;1;0;1;0
2014;2014M08;Raseiniu r. sav.;1;0;2;0
2014;2014M08;Klaipedos apskritis;47;2;59;1
2014;2014M08;Klaipedos m. sav.;19;0;23;0
2014;2014M08;Klaipedos r. sav.;9;0;14;0
2014;2014M08;Kretingos r. sav.;3;1;3;0
2014;2014M08;Neringos sav.;1;0;1;0
2014;2014M08;Palangos m. sav.;5;0;5;0
2014;2014M08;Skuodo r. sav.;4;0;5;1
2014;2014M08;silutes r. sav.;6;1;8;0
2014;2014M08;Marijampoles apskritis;14;1;17;0
2014;2014M08;Kalvarijos sav.;5;1;7;0
2014;2014M08;Kazlu Rudos sav.;2;0;2;0
2014;2014M08;Marijampoles sav.;4;0;5;0
2014;2014M08;Marijampoles r. sav.;0;0;0;0
2014;2014M08;sakiu r. sav.;1;0;1;0
2014;2014M08;Vilkaviskio r. sav.;2;0;2;0
2014;2014M08;Panevezio apskritis;31;2;34;1
2014;2014M08;Birzu r. sav.;1;0;1;0
2014;2014M08;Kupiskio r. sav.;2;0;2;0
2014;2014M08;Panevezio m. sav.;14;0;17;0
2014;2014M08;Panevezio r. sav.;10;1;10;1
2014;2014M08;Pasvalio r. sav.;1;1;1;0
2014;2014M08;Rokiskio r. sav.;3;0;3;0
2014;2014M08;siauliu apskritis;38;2;50;2
2014;2014M08;Akmenes r. sav.;1;0;1;0
2014;2014M08;Joniskio r. sav.;5;0;8;0
2014;2014M08;Kelmes r. sav.;2;0;2;0
2014;2014M08;Pakruojo r. sav.;2;0;2;0
2014;2014M08;Radviliskio r. sav.;6;1;7;2
2014;2014M08;Siauliu m. sav.;14;1;20;0
2014;2014M08;siauliu r. sav.;8;0;10;0
2014;2014M08;Taurages apskritis;6;0;6;1
2014;2014M08;Jurbarko r. sav.;1;0;1;0
2014;2014M08;Pagegiu sav.;0;0;0;0
2014;2014M08;silales r. sav.;1;0;1;0
2014;2014M08;Taurages r. sav.;4;0;4;1
2014;2014M08;Telsiu apskritis;19;4;24;0
2014;2014M08;Mazeikiu r. sav.;6;0;8;0
2014;2014M08;Plunges r. sav.;8;1;11;0
2014;2014M08;Rietavo sav.;0;0;0;0
2014;2014M08;Telsiu r. sav.;5;3;5;0
2014;2014M08;Utenos apskritis;12;1;18;1
2014;2014M08;Anyksciu r. sav.;5;0;6;1
2014;2014M08;Ignalinos r. sav.;0;0;0;0
2014;2014M08;Moletu r. sav.;3;0;6;0
2014;2014M08;Utenos r. sav.;3;1;5;0
2014;2014M08;Visagino sav.;0;0;0;0
2014;2014M08;Zarasu r. sav.;1;0;1;0
2014;2014M08;Vilniaus apskritis;85;9;99;2
2014;2014M08;Elektrenu sav.;4;1;5;0
2014;2014M08;salcininku r. sav.;5;0;5;0
2014;2014M08;sirvintu r. sav.;1;0;1;0
2014;2014M08;svencioniu r. sav.;6;0;8;0
2014;2014M08;Traku r. sav.;6;0;9;2
2014;2014M08;Ukmerges r. sav.;0;0;0;0
2014;2014M08;Vilniaus m. sav.;57;7;62;0
2014;2014M08;Vilniaus r. sav.;6;1;9;0
2014;2014M09;Lietuvos Respublika;264;26;308;21
2014;2014M09;Alytaus apskritis;6;1;6;0
2014;2014M09;Alytaus m. sav.;4;0;4;0
2014;2014M09;Alytaus r. sav.;1;0;1;0
2014;2014M09;Druskininku sav.;0;0;0;0
2014;2014M09;Lazdiju r. sav.;0;0;0;0
2014;2014M09;Varenos r. sav.;1;1;1;0
2014;2014M09;Kauno apskritis;72;4;84;4
2014;2014M09;Birstono sav.;0;0;0;0
2014;2014M09;Jonavos r. sav.;4;0;3;1
2014;2014M09;Kaisiadoriu r. sav.;2;0;2;0
2014;2014M09;Kauno m. sav.;44;2;51;1
2014;2014M09;Kauno r. sav.;8;0;10;1
2014;2014M09;Kedainiu r. sav.;6;1;6;0
2014;2014M09;Prienu r. sav.;4;1;7;0
2014;2014M09;Raseiniu r. sav.;4;0;5;1
2014;2014M09;Klaipedos apskritis;35;2;45;4
2014;2014M09;Klaipedos m. sav.;17;1;20;2
2014;2014M09;Klaipedos r. sav.;8;1;13;2
2014;2014M09;Kretingos r. sav.;3;0;3;0
2014;2014M09;Neringos sav.;1;0;1;0
2014;2014M09;Palangos m. sav.;1;0;1;0
2014;2014M09;Skuodo r. sav.;1;0;1;0
2014;2014M09;silutes r. sav.;4;0;6;0
2014;2014M09;Marijampoles apskritis;14;0;18;1
2014;2014M09;Kalvarijos sav.;2;0;4;0
2014;2014M09;Kazlu Rudos sav.;2;0;2;0
2014;2014M09;Marijampoles sav.;6;0;8;0
2014;2014M09;Marijampoles r. sav.;0;0;0;0
2014;2014M09;sakiu r. sav.;2;0;2;1
2014;2014M09;Vilkaviskio r. sav.;2;0;2;0
2014;2014M09;Panevezio apskritis;26;4;28;4
2014;2014M09;Birzu r. sav.;3;0;4;1
2014;2014M09;Kupiskio r. sav.;1;0;1;0
2014;2014M09;Panevezio m. sav.;8;2;9;2
2014;2014M09;Panevezio r. sav.;8;1;9;0
2014;2014M09;Pasvalio r. sav.;3;1;2;1
2014;2014M09;Rokiskio r. sav.;3;0;3;0
2014;2014M09;siauliu apskritis;17;1;18;2
2014;2014M09;Akmenes r. sav.;1;0;2;0
2014;2014M09;Joniskio r. sav.;2;0;1;2
2014;2014M09;Kelmes r. sav.;2;1;2;0
2014;2014M09;Pakruojo r. sav.;1;0;1;0
2014;2014M09;Radviliskio r. sav.;0;0;0;0
2014;2014M09;Siauliu m. sav.;9;0;10;0
2014;2014M09;siauliu r. sav.;2;0;2;0
2014;2014M09;Taurages apskritis;8;1;12;0
2014;2014M09;Jurbarko r. sav.;2;0;3;0
2014;2014M09;Pagegiu sav.;2;1;4;0
2014;2014M09;silales r. sav.;1;0;2;0
2014;2014M09;Taurages r. sav.;3;0;3;0
2014;2014M09;Telsiu apskritis;9;2;10;0
2014;2014M09;Mazeikiu r. sav.;4;0;5;0
2014;2014M09;Plunges r. sav.;2;1;2;0
2014;2014M09;Rietavo sav.;1;1;1;0
2014;2014M09;Telsiu r. sav.;2;0;2;0
2014;2014M09;Utenos apskritis;6;2;12;0
2014;2014M09;Anyksciu r. sav.;0;0;0;0
2014;2014M09;Ignalinos r. sav.;0;0;0;0
2014;2014M09;Moletu r. sav.;1;0;6;0
2014;2014M09;Utenos r. sav.;4;1;4;0
2014;2014M09;Visagino sav.;0;0;0;0
2014;2014M09;Zarasu r. sav.;1;1;2;0
2014;2014M09;Vilniaus apskritis;71;9;75;6
2014;2014M09;Elektrenu sav.;0;0;0;0
2014;2014M09;salcininku r. sav.;0;0;0;0
2014;2014M09;sirvintu r. sav.;2;1;2;0
2014;2014M09;svencioniu r. sav.;1;0;2;0
2014;2014M09;Traku r. sav.;4;0;8;1
2014;2014M09;Ukmerges r. sav.;0;0;0;0
2014;2014M09;Vilniaus m. sav.;62;7;61;5
2014;2014M09;Vilniaus r. sav.;2;1;2;0
2014;2014M10;Lietuvos Respublika;268;26;293;24
2014;2014M10;Alytaus apskritis;6;0;7;0
2014;2014M10;Alytaus m. sav.;2;0;2;0
2014;2014M10;Alytaus r. sav.;1;0;1;0
2014;2014M10;Druskininku sav.;1;0;1;0
2014;2014M10;Lazdiju r. sav.;1;0;1;0
2014;2014M10;Varenos r. sav.;1;0;2;0
2014;2014M10;Kauno apskritis;77;4;79;9
2014;2014M10;Birstono sav.;0;0;0;0
2014;2014M10;Jonavos r. sav.;6;1;6;3
2014;2014M10;Kaisiadoriu r. sav.;4;0;3;1
2014;2014M10;Kauno m. sav.;39;1;40;1
2014;2014M10;Kauno r. sav.;10;1;11;3
2014;2014M10;Kedainiu r. sav.;6;0;7;0
2014;2014M10;Prienu r. sav.;3;0;2;1
2014;2014M10;Raseiniu r. sav.;9;1;10;0
2014;2014M10;Klaipedos apskritis;35;5;43;2
2014;2014M10;Klaipedos m. sav.;18;3;24;0
2014;2014M10;Klaipedos r. sav.;6;2;8;2
2014;2014M10;Kretingos r. sav.;4;0;4;0
2014;2014M10;Neringos sav.;0;0;0;0
2014;2014M10;Palangos m. sav.;3;0;3;0
2014;2014M10;Skuodo r. sav.;0;0;0;0
2014;2014M10;silutes r. sav.;4;0;4;0
2014;2014M10;Marijampoles apskritis;13;2;17;1
2014;2014M10;Kalvarijos sav.;1;0;1;0
2014;2014M10;Kazlu Rudos sav.;3;0;3;0
2014;2014M10;Marijampoles sav.;6;2;8;0
2014;2014M10;Marijampoles r. sav.;0;0;0;0
2014;2014M10;sakiu r. sav.;2;0;2;1
2014;2014M10;Vilkaviskio r. sav.;1;0;3;0
2014;2014M10;Panevezio apskritis;23;3;27;2
2014;2014M10;Birzu r. sav.;3;1;3;0
2014;2014M10;Kupiskio r. sav.;3;1;4;1
2014;2014M10;Panevezio m. sav.;11;0;14;1
2014;2014M10;Panevezio r. sav.;2;0;2;0
2014;2014M10;Pasvalio r. sav.;2;1;2;0
2014;2014M10;Rokiskio r. sav.;2;0;2;0
2014;2014M10;siauliu apskritis;28;2;32;0
2014;2014M10;Akmenes r. sav.;3;1;3;0
2014;2014M10;Joniskio r. sav.;1;0;1;0
2014;2014M10;Kelmes r. sav.;3;0;3;0
2014;2014M10;Pakruojo r. sav.;2;0;2;0
2014;2014M10;Radviliskio r. sav.;1;0;1;0
2014;2014M10;Siauliu m. sav.;12;1;14;0
2014;2014M10;siauliu r. sav.;6;0;8;0
2014;2014M10;Taurages apskritis;11;2;11;0
2014;2014M10;Jurbarko r. sav.;4;0;4;0
2014;2014M10;Pagegiu sav.;0;0;0;0
2014;2014M10;silales r. sav.;3;2;3;0
2014;2014M10;Taurages r. sav.;4;0;4;0
2014;2014M10;Telsiu apskritis;10;4;11;2
2014;2014M10;Mazeikiu r. sav.;2;2;2;0
2014;2014M10;Plunges r. sav.;4;1;5;0
2014;2014M10;Rietavo sav.;0;0;0;0
2014;2014M10;Telsiu r. sav.;4;1;4;2
2014;2014M10;Utenos apskritis;4;0;3;1
2014;2014M10;Anyksciu r. sav.;0;0;0;0
2014;2014M10;Ignalinos r. sav.;0;0;0;0
2014;2014M10;Moletu r. sav.;2;0;2;0
2014;2014M10;Utenos r. sav.;1;0;0;1
2014;2014M10;Visagino sav.;1;0;1;0
2014;2014M10;Zarasu r. sav.;0;0;0;0
2014;2014M10;Vilniaus apskritis;61;4;63;7
2014;2014M10;Elektrenu sav.;1;0;1;0
2014;2014M10;salcininku r. sav.;2;0;2;0
2014;2014M10;sirvintu r. sav.;0;0;0;0
2014;2014M10;svencioniu r. sav.;3;0;4;0
2014;2014M10;Traku r. sav.;2;1;2;0
2014;2014M10;Ukmerges r. sav.;3;0;2;1
2014;2014M10;Vilniaus m. sav.;46;2;47;4
2014;2014M10;Vilniaus r. sav.;4;1;5;2
2014;2014M11;Lietuvos Respublika;233;29;256;24
2014;2014M11;Alytaus apskritis;8;1;7;3
2014;2014M11;Alytaus m. sav.;3;0;3;0
2014;2014M11;Alytaus r. sav.;2;1;2;0
2014;2014M11;Druskininku sav.;1;0;0;1
2014;2014M11;Lazdiju r. sav.;0;0;0;0
2014;2014M11;Varenos r. sav.;2;0;2;2
2014;2014M11;Kauno apskritis;61;4;67;4
2014;2014M11;Birstono sav.;0;0;0;0
2014;2014M11;Jonavos r. sav.;0;0;0;0
2014;2014M11;Kaisiadoriu r. sav.;4;0;7;0
2014;2014M11;Kauno m. sav.;36;1;37;2
